faiss_position,venue_id,faiss_text
7977,ta_c881f72a166d,tantra club medium
7978,ta_e9938cb3cf35,la villa cafe cafe medium
7979,ta_ecca0d84ea3e,delmon medium
7980,ta_84daff736660,atlantic fish & chips medium
7981,ta_de3a0b8ee6b1,cook connect healthy low
7982,ta_44f08be3af6e,tart bakery french medium
7983,ta_4d8bcc8648d8,thanani european arabic high
7984,ta_997a6b604592,pushkin restaurant european medium
7985,ta_6809473ae871,rosso amore medium
7986,ta_0f409e39a2d2,irani pars restaurant medium
7987,ta_8459527b2e0a,antalya restaurant jlt medium
7988,ta_267d7cddcb8f,piccolo mondo bay medium
7989,ta_ec39a0efe4bb,bawarchi khana medium
7990,ta_819b1f56a0d4,hayz european healthy medium
7991,ta_4def142cf64c,frings american canadian low
7992,ta_e9119f72ef72,farrago international bar medium
7993,ta_dd8f6fac073a,shrimp kingdom seafood medium
7994,ta_95b9e06a6416,texas chicken - burjuman mall american medium
7995,ta_db3e79599636,firefly burger dubai american fastfood low
7996,ta_7d46f7305ca0,red carpet cafe & seafood bar seafood medium
7997,ta_d2043d9c41d9,nrg fitness medium
7998,ta_bbfc155d091d,casa pons international arabic medium
7999,ta_1eae2b996434,le brasserie french medium
8000,ta_303d3648ae74,picollo mondo cafe & restaurant medium
8001,ta_4c3ba396eba8,thai wok select medium
8002,ta_0cd78912b96c,karma shawarma - deira international healthy medium
8003,ta_03735e48f01f,brick street & co bar international medium
8004,ta_6f888a6d9365,nelson's sports bar bar bar medium
8005,ta_0170fa5c7de7,happy farm hot pot bbq and buffet ajman grills asian medium
8006,ta_819a587de97b,fulvio’s italian medium
8007,ta_cca66a0a139e,el batangueno restaurant american asian medium
8008,ta_f37693d8a9c4,ojos cafe medium
8009,ta_e9199f03a09c,al iraqi restaurant seafood arabic medium
8010,ta_d1aebfa5a39c,gfferra chocolate bar and restaurant italian international medium
8011,ta_529124195506,ormado kaffeehaus - dubai medium
8012,ta_a1c4f49d523f,palettes medium
8013,ta_1c412ce804ea,mcgettigan's bar - dubai medium
8014,ta_ca576714a01b,leo cafe medium
8015,ta_08009ebdd69d,tarbosh jadiy lebanese mediterranean medium
8016,ta_60630098b312,azeema seafood restaurant seafood arabic medium
8017,ta_9e92af1565ac,royal foods restaurant medium
8018,ta_810b93d8a5b2,steakanji philly steaks grills medium
8019,ta_8d23a5e9d4ba,koliba bosnian food european grills medium
8020,ta_a1dd1374f371,falcon oasis floating restaurant italian chinese medium
8021,ta_0dfd8b7ab98e,khyber darbar dg medium
8022,ta_920a531860bd,rasputin bar medium
8023,ta_17d6be05e7c2,joker restaurant thai medium
8024,ta_15c7e68b6b3a,defne turkish restaurant turkish medium
8025,ta_ba6160b2dae1,ben's cookies medium
8026,ta_f34704cbbd07,villa barcelona cafe medium
8027,ta_98242234318a,fleur french fastfood medium
8028,ta_a90ffea8e8da,homely foods restaurant indian arabic medium
8029,ta_c031d0042156,ruchi malabar medium
8030,ta_f91da3fd32b9,tahabish restaurant mediterranean arabic medium
8031,ta_732baf3c7e2b,deja vu restaurant mediterranean arabic medium
8032,ta_f629ff341cb8,stage sky lounge & pool bar european medium
8033,ta_6de923bf8041,jabal hira cafeteria medium
8034,ta_786e4dfc10c8,yummy indian restaurant sharjah indian medium
8035,ta_189812578200,firefly burger sharjah american fastfood medium
8036,ta_7d5c448b3eb1,no’shu beach and bar medium
8037,ta_c4ad7ef97667,the acia spot medium
8038,ta_dede67e39e7e,aloft me'aisam dubai restaurant medium
8039,ta_3cc36f34a482,leo shisha lounge medium
8040,ta_efa4ea204545,la mama restaurant medium
8041,ta_5d544e68618f,mumbai swad restaurant indian asian low
8042,ta_eb2e4b895aa7,mcgettigan's dubai science park bar bar medium
8043,ta_c5bb74d68509,famous dave’s mexican american medium
8044,ta_d7d566fdb9ab,thai samai restaurant thai medium
8045,ta_6b8ccd65f8c9,heysugar bakeshop american medium
8046,ta_6a69c6971fec,al butoola restaurant indian medium
8047,ta_d2b44b579e84,steam in mugs cafe french indian medium
8048,ta_e4ec7c34d8cf,ramee royal hotel restaurant american indian medium
8049,ta_47900b383cb1,comedy central high
8050,ta_5d6595b0f8e4,shisaba indian medium
8051,ta_98552aeb107f,ines macaroon sweet llc french cafe medium
8052,ta_5eb9806cbfac,verona pizzeria pizza medium
8053,ta_408ba1d3c98e,albaik restaurant & cafeteria medium
8054,ta_4e4e6bee5ca1,barjees cafe cafe medium
8055,ta_24003e8be2b2,"habib beirut, expo city lebanese mediterranean medium"
8056,ta_39513dceb193,latino medium
8057,ta_652157d48d39,chaila bailan medium
8058,ta_5eafbed5558d,dhadkan medium
8059,ta_6d32a2d94e09,al balabil cafeteria medium
8060,ta_52e7d58e4b56,tamam medium
8061,ta_5ffc40753e59,taco barrio dxb mexican fastfood high
8062,ta_63c3e8768106,pugon cafe medium
8063,ta_bc5d7fea992b,java jolt cafe medium
8064,ta_1cd172ed5cde,tasti d. lite medium
8065,ta_e796b72ffb4a,topar cafe bar cafe medium
8066,ta_ebe456c8231c,sal's burger kitchen american medium
8067,ta_32157f3cf5d4,qasr marib mandi grills arabic medium
8068,ta_a2a6fc026406,ard al yaman mandi restaurant arabic arabic medium
8069,ta_010b23a32332,gloria jeans international asian medium
8070,ta_0d0337579d5d,pause gourmet restaurant & bakery cafe international medium
8071,ta_b4b9a1c19ec8,ten ten hotpot medium
8072,ta_f2dbe9cefa45,layali al khaleej medium
8073,ta_a2b1e9c2c1c4,farer al sham medium
8074,ta_780701248f8c,pleasant goat chinese medium
8075,ta_a537527be3dc,qalbi bahri cafe medium
8076,ta_d74624d21139,dolcezza cafe medium
8077,ta_76d1fd22b398,asian palace asian medium
8078,ta_64eb0c4e7be5,shamiq biryani medium
8079,ta_afa819149089,buon gusto cafe medium
8080,ta_57973e382500,al marasi medium
8081,ta_c38db28af162,al ahramat cafe medium
8082,ta_82a5f9814651,humood nasser medium
8083,ta_f9502cdfe14f,ahlam cafe medium
8084,ta_9098376d7268,sip and scoop medium
8085,ta_52ff4bed913b,bubble trouble medium
8086,ta_f2047c392dd0,pugon cafeteria medium
8087,ta_beb9b5bbb6f2,dodu medium
8088,ta_973a8150b134,al mansoor medium
8089,ta_c40d28de4e03,netsanet cafe medium
8090,ta_73dd3c4e4011,al saa cafeteria medium
8091,ta_307ff9428665,union garage medium
8092,ta_ca586d7a2cba,rokn al ahram cafeteria medium
8093,ta_77e45ea01c0e,khan darbar medium
8094,ta_6a4026b4e780,red flavours medium
8095,ta_80e85a89a7ea,pathan darbar medium
8096,ta_37dd74f1c78d,enjoy the taste of turkey medium
8097,ta_0b26547ef1db,abdullah ketait medium
8098,ta_1290133903f2,al sham al kadeema medium
8099,ta_187dbb7305c7,mariland medium
8100,ta_d8f71b67a6a6,pizza mart pizza medium
8101,ta_c0086b6d80f3,fresh corn medium
8102,ta_90c0ce85b43b,al owda ela al diyar medium
8103,ta_9d38da7ac10d,marbella cafe medium
8104,ta_6cc13e6db7b8,royal grand cafe cafe medium
8105,ta_960448f1d845,mera daie medium
8106,ta_9ed038668a80,chocolava cafe medium
8107,ta_aa1d029d325e,chilli spices medium
8108,ta_8f3e68408911,wast eilbalad medium
8109,ta_dfbde75a8eba,tessco medium
8110,ta_74356b26f0c1,chitta gong king medium
8111,ta_bf3572682bbf,finfei cafe medium
8112,ta_5735f71b9a8c,hutspot medium
8113,ta_8b5156bf28f8,petros cafeteria medium
8114,ta_4df6a25b60bf,farmers medium
8115,ta_9b26f4f8f008,homud cafe medium
8116,ta_68cd6f5c7b20,al maroof cafeteria medium
8117,ta_c1ebbb6ffd67,al neel al khalid cafe medium
8118,ta_b48957b67c1a,liali al qaherah medium
8119,ta_7ed06e1c5157,najmat al khail medium
8120,ta_5b17b85cad23,al hudhud 2 medium
8121,ta_c0558acad855,caffe trieste medium
8122,ta_1a7d68329a0d,green corner medium
8123,ta_6440c4bc3fdf,al manama sun medium
8124,ta_7ff01ddf183e,hassam abdul bahim abdulla medium
8125,ta_8840b9b60a92,hello curry medium
8126,ta_6bac0f63a1bd,madeena al mahal cafeteria medium
8127,ta_169d56f6170c,kashmir valley medium
8128,ta_501ae5341943,fatima essa medium
8129,ta_fffafc261f2c,goto king snacks medium
8130,ta_e42af9f1f2ea,chao shan medium
8131,ta_7134f7d2ed0d,makan zaman medium
8132,ta_b322b5f6e829,walaa cafe medium
8133,ta_8d74710d713f,hiki's kitchen medium
8134,ta_331fcffd8f5c,liziza medium
8135,ta_00e8a6774c87,zhejiang noodles medium
8136,ta_64cc48de3ec3,dhaka darbar medium
8137,ta_2fe3e46a062f,nine ball medium
8138,ta_5d39693d00e3,mubasher tea medium
8139,ta_50b99294e115,bahr al hanan medium
8140,ta_6bc6b19b25ab,pinoy tambayan medium
8141,ta_59576237a6c6,majlis dubai first and finest medium
8142,ta_c495a10288b4,royal king medium
8143,ta_51e3c915bf27,digdga cafeteria medium
8144,ta_65d3bb44ee44,al sufoof medium
8145,ta_d63bd71c6c9e,deek duke medium
8146,ta_dddd156e49bc,chatpatea medium
8147,ta_7e65363fb71d,al aklal yawami medium
8148,ta_e471b2bba94b,mini melts medium
8149,ta_f748d50fdfb4,turo turo cafeteria medium
8150,ta_b104e6d7be69,hot meal point medium
8151,ta_27dc469f0107,asmanjon medium
8152,ta_23e2cca66690,zhou food palace medium
8153,ta_852291f1efa5,home world medium
8154,ta_d38e8159f092,alfeen salam cafe medium
8155,ta_d4a27149a8ec,coffee planet cafe medium
8156,ta_41509d30b7d0,oyoun al reem medium
8157,ta_c7dacb875f67,bon patisserie & cafe medium
8158,ta_602ba3aad57f,captain potato fastfood medium
8159,ta_700f1b1616ad,senait medium
8160,ta_2b47affa83b3,jasim ali medium
8161,ta_32c74da03539,raseen cafeteria medium
8162,ta_a2612ea93838,noor al fareej medium
8163,ta_c031721488d9,carnation cafe medium
8164,ta_422cfc4c48b5,selam cafe medium
8165,ta_6e13a7f8faf4,areej cafe medium
8166,ta_0afde344e1a2,kiya hussein medium
8167,ta_4c129ee70d7b,al ghadeer medium
8168,ta_3f1de231094f,classiq restaurant medium
8169,ta_794f6823911c,full monty wok n roll fastfood medium
8170,ta_bf93f03df19d,peepees restaurant medium
8171,ta_411b57061bf0,probashi restaurant medium
8172,ta_62ff38841a68,sameer restaurant medium
8173,ta_420579c33988,hassen medium
8174,ta_974b0d4b8328,royal paragon medium
8175,ta_1fc936d75b86,hot and sweet medium
8176,ta_3fa57df1eed7,foodway restaurant medium
8177,ta_6c9b5eaa338c,leble medium
8178,ta_7a253595ebc3,bake zone medium
8179,ta_61295e77a4a0,best deal restaurant medium
8180,ta_177bfdc2e32f,best kebabs medium
8181,ta_eb372544cb4d,truly fresh fastfood medium
8182,ta_caaf297d5697,kings arms medium
8183,ta_4fb9bd96d1c7,emirates leisure retail medium
8184,ta_34d1783de70c,carlos steakhouse & italian restaurant italian grills medium
8185,ta_769806f7963d,mayar cafe medium
8186,ta_9434b43dd759,madras masala medium
8187,ta_454cc76ba00c,cafe ghazala cafe medium
8188,ta_4aa92f50a8bb,fresh medium
8189,ta_3e7c2a386244,kaeek kaeeek medium
8190,ta_cddad7e3b360,qeshta cafe cafe medium
8191,ta_94f46c2b206a,the orient fastfood medium
8192,ta_77758b71d33d,grills & spices restaurant grills medium
8193,ta_ed4b96f2a85b,cafe varde cafe medium
8194,ta_7b864e004585,karak chino restaurant medium
8195,ta_e01f85d9b269,quality variety restaurant medium
8196,ta_130054ccd9ae,al buhati restaurant medium
8197,ta_996e11a61b64,tomato vegetarian restaurant medium
8198,ta_88482e1e41d5,round table medium
8199,ta_f7d23e7e4688,mohd. khalifa medium
8200,ta_cf1f1f4b02d0,muhammad gazi medium
8201,ta_2ebca0fae808,qinghaihu medium
8202,ta_4781318379e1,hyde park fish n chips medium
8203,ta_467e47b132f8,nastro rosso cafe medium
8204,ta_ff4aef6253a7,ii lago restaurant medium
8205,ta_7fb08cad7378,shamna medium
8206,ta_2e0ab02cf4f4,mobile chef italian medium
8207,ta_c0aff9b933e2,good luck medium
8208,ta_65741aeb1188,achoos thattu kada medium
8209,ta_5368a951aaa8,la liga sports restaurant medium
8210,ta_8475d0c25f72,golden leaf medium
8211,ta_217ac6ab4a5d,sukar house of desserts low
8212,ta_0da1233c8365,desi taste medium
8213,ta_bc1dca97aa01,ono medium
8214,ta_d82e03b65b93,sheran medium
8215,ta_d506d51af69c,hoor al bahr medium
8216,ta_b9781d9890ec,k.a.s. cafe medium
8217,ta_4aafb30c8317,mekeni cabalen medium
8218,ta_067e2b75a510,location medium
8219,ta_eb534ca7d4db,sizzle restaurant medium
8220,ta_b0350b21e4a5,yummy gourmet medium
8221,ta_548523e68959,al hassim pizzaria pizza medium
8222,ta_5e4f4d9b3721,pizza di pisa pizza medium
8223,ta_ad8031acc2fe,q candy medium
8224,ta_366340935325,barsha falcon medium
8225,ta_10c9f33e1784,al zayyat medium
8226,ta_8890514f908a,al fareej medium
8227,ta_4c3b15affde9,foodway subway fastfood medium
8228,ta_87538463868b,malabar medium
8229,ta_8f9c1171a928,muhaz medium
8230,ta_709ad797f4ed,zaaki medium
8231,ta_32a792f6193d,shes besh medium
8232,ta_d559f8edccff,soumsoum medium
8233,ta_2329947b4f01,sports star medium
8234,ta_d89fbb17497d,nori japanese medium
8235,ta_42309007e163,basilico express medium
8236,ta_068c5601ea47,fwaness medium
8237,ta_21ad9157a2d8,the fabulous medium
8238,ta_775391fc4f2d,laffat medium
8239,ta_be9ff562cf25,al madeena medium
8240,ta_c66e0a2cbb75,arabian gulf medium
8241,ta_ec48e5464951,pyramid club jlt medium
8242,ta_133d0e13bb90,peppery cafe medium
8243,ta_cef25c68e29a,ha cafe medium
8244,ta_ed7ec380d798,suga bar medium
8245,ta_e2fcad4fe3bd,food palace medium
8246,ta_b6aecd902332,orange bee medium
8247,ta_2024caef1291,k.a.s. cafe jlt medium
8248,ta_a09c56da0427,khaja baba medium
8249,ta_b91b651832d3,ramsis cafe medium
8250,ta_32380e2d9f88,zman al iscati medium
8251,ta_ee497b0a4da7,persian darbar medium
8252,ta_200071f3b46f,sitara medium
8253,ta_cea07b623ac2,arab karachi darbar medium
8254,ta_030c05493ef7,mandi al madina medium
8255,ta_87fd2e603d17,al arab fastfood medium
8256,ta_64ff9e9f1e31,5 spice medium
8257,ta_af2e6d0494c6,asian star asian medium
8258,ta_5ce83156a81a,citi deli fastfood medium
8259,ta_5081adfd32db,prime chef african low
8260,ta_1bf5120db207,surmer medium
8261,ta_1e14da81c38e,umm khaled popular kitchen medium
8262,ta_de0927f6b5a1,ginos medium
8263,ta_c0e4898600c4,long feng xiang medium
8264,ta_9a4e3a8c5f3f,buhaiwan medium
8265,ta_72d0628e5e60,fawal medium
8266,ta_1d3933065177,mazaydar medium
8267,ta_154d3483a9b8,mastro pizzeria pizza medium
8268,ta_42b8b083634a,marhabtain lelmandi medium
8269,ta_544292eedddd,al hassim cafe medium
8270,ta_41b04594e03a,sensational medium
8271,ta_7e75eaf02bdf,anarkali restaurant medium
8272,ta_be0bf618331c,al mukhtar medium
8273,ta_e5cc834d1971,rooster 66 fastfood medium
8274,ta_086c21ed28a7,iza badak medium
8275,ta_ad614cc75fbf,coffee & cream cafe medium
8276,ta_59ebba31450a,al ssafafi mutaz medium
8277,ta_c867047f9da5,food2go trading medium
8278,ta_ace7e1b919d2,nestro coffee shop medium
8279,ta_27df816a82b0,noor istabal medium
8280,ta_55018f1fabc5,south bar medium
8281,ta_26e3a5940870,khan joon medium
8282,ta_52a631ec46ed,quiznos sub medium
8283,ta_e23896f935b6,pan asia medium
8284,ta_32743e7d5d1e,great room medium
8285,ta_011773d9162d,five continents medium
8286,ta_554898df0572,cha time cafe medium
8287,ta_8efcefea3ed2,lemeh toybeh medium
8288,ta_71013ca9701c,kello baladi medium
8289,ta_9a81f4abe358,al naya medium
8290,ta_509ea4e8ea5e,shesha time medium
8291,ta_b9dd5e72f9d1,doa we dwaana medium
8292,ta_dff251851027,gentlemens pizzeria italian medium
8293,ta_9845933422b0,el pasha medium
8294,ta_8d685cd1befb,mosaic gourmet medium
8295,ta_7cd59c0c6227,mardatla medium
8296,ta_d4e3fdb53d1a,fatimah house medium
8297,ta_509164f054c8,bangalore city restuarant medium
8298,ta_a49f46339dac,bobauoom cafe medium
8299,ta_10bb98bfb0e4,kairaz restaurant medium
8300,ta_f0be7d876eb1,home foods medium
8301,ta_e78e4bb8ea3e,bait al shay al aseel medium
8302,ta_ef0af1d321e3,jabal lebanon cafeteria lebanese mediterranean medium
8303,ta_4b47203bf36d,samboo lounge club medium
8304,ta_47c02627ee99,al musa medium
8305,ta_3ee391bbed07,ahmed atiq medium
8306,ta_cc805e14e702,blue water sweets medium
8307,ta_53cedaf8a2d1,arabian dream cafe medium
8308,ta_eb2a4877c799,al nedaa cafe medium
8309,ta_675aac093f76,einas cafe medium
8310,ta_c45984d6e9ed,chocolat chic cafe medium
8311,ta_db9c8117a52d,culto cafe cafe medium
8312,ta_6dba28d373e3,bait al halawiyat medium
8313,ta_0294b66453e5,al raffa cafeteria medium
8314,ta_d0477bda96df,al madahani fastfood medium
8315,ta_4dc1740cf1ea,aswaq al jazeerah medium
8316,ta_c31b5118ff7d,falafel al madeena cafeteria medium
8317,ta_9aef5f74def9,mumbai mail medium
8318,ta_d0412f51f9a1,ghosan al zaytoon medium
8319,ta_35070f12ca30,golden falcon cafeteria medium
8320,ta_05449403cb1e,adona african african medium
8321,ta_5c806b94326e,love bird cafeteria medium
8322,ta_33564b2d489c,rodrigues cafe medium
8323,ta_c8d97133c9bb,quality cafeteria medium
8324,ta_bb447770eb68,ruby delight medium
8325,ta_83f887b17c58,real taste cafeteria medium
8326,ta_bcd0d0c96599,natural pastries medium
8327,ta_710491a52790,al meshmesh medium
8328,ta_5a1fc6166b6d,kape korner medium
8329,ta_afa4b579c8a1,khalis mandi medium
8330,ta_10c16dbc2080,zuhour group medium
8331,ta_7c10bd83c8f3,shawarma jeddha medium
8332,ta_211c88240786,shiraazi kebab fastfood medium
8333,ta_f95c522526e7,karinderya medium
8334,ta_2d37102dc7f3,luxury mandi & grills restaurant medium
8335,ta_2563e69e4b20,al majas restaurant medium
8336,ta_2d2b18f146dc,casadegra medium
8337,ta_b8159a2f2eb1,ghanadha medium
8338,ta_3a69fe6bbd40,al kawbab cafe medium
8339,ta_4b0cee6b6077,j 49 medium
8340,ta_54f104dc38d2,al qubaisi medium
8341,ta_0354ce61a53c,guloom shahadad medium
8342,ta_0d59d6555d52,lalibela medium
8343,ta_2677f580a3ab,new mashad medium
8344,ta_dfc293dd799c,rolls n kababs medium
8345,ta_2f4b079825fb,fresh brasil italian chinese medium
8346,ta_7e49b8426c9c,labilons star bags medium
8347,ta_867b05ad6a73,time to taste medium
8348,ta_65b857ab2bbf,tasty village medium
8349,ta_2ad0f9d38fcc,al shezan medium
8350,ta_41e755b052bf,chennai darbar medium
8351,ta_052938efd586,mohd. yousif abdul rehman medium
8352,ta_7e587f7d02a3,al madina cafeteria medium
8353,ta_39e5e1f9df8c,al shandagha restaurant medium
8354,ta_5dae98fe6134,papas medium
8355,ta_41f186ec126c,on the run medium
8356,ta_077720ef8991,f lounge medium
8357,ta_f3e7a4d2ee97,lavash medium
8358,ta_b04eba6bfd66,afc chick saute fastfood medium
8359,ta_113b93538cb8,urban turkish cuisine medium
8360,ta_2b7791a8227e,freco 2go medium
8361,ta_f28a4c5affc4,al zawar medium
8362,ta_dff54b7856e5,gourmet gulf medium
8363,ta_f0ed3692a422,pizza hurrah pizza medium
8364,ta_9289ea83be71,yobo medium
8365,ta_5d9c7acfff2f,salahiddin medium
8366,ta_7e8747ef1ede,o pasta medium
8367,ta_a0b642034a36,ebony medium
8368,ta_1de313899efa,new day fresh medium
8369,ta_678e912cf243,biryani royale medium
8370,ta_6ea41461a9c8,asiento de mar mina restaurant medium
8371,ta_3a5b8b1aaeeb,cocktail medium
8372,ta_1f796b5c1d0e,eat & treat medium
8373,ta_da9841ea25e5,levant cafe medium
8374,ta_64dddffb039f,mandy al-badia medium
8375,ta_1d3425eda6a5,tasty palace medium
8376,ta_a07fc83dcd52,meerath kabab medium
8377,ta_9ee15bd8b66d,rasham cafeteria medium
8378,ta_8c54c96b7ee3,wrap away medium
8379,ta_bdab9ec2f2a2,gotoking medium
8380,ta_02c7731df78d,afc fastfood medium
8381,ta_59c081f380aa,kabab medium
8382,ta_08a80cad7e17,cabalen snacks medium
8383,ta_21e3570a6bf3,al jamarik cafeteria medium
8384,ta_0b183370652c,nawad medium
8385,ta_064496800717,easy snacks medium
8386,ta_dd1761590d1e,rayya cafeteria medium
8387,ta_05a7f00e5b15,e.s.s gelateria medium
8388,ta_8f865ba64bbf,yogurberry medium
8389,ta_616529e5fb1f,al mania medium
8390,ta_8fda8b35771a,biyat restaurant medium
8391,ta_765fa37c9429,characon grill grills medium
8392,ta_af90a3f60c4c,al hisn cafeteria medium
8393,ta_b2b3e72bab82,juice land medium
8394,ta_8468a803d534,al hisn medium
8395,ta_b287c14fc14f,chicagos original fastfood medium
8396,ta_79480cf52a40,posh restaurant & cafe medium
8397,ta_d073581e2548,equi's ice cream medium
8398,ta_8e1e75b80dca,the bulls pub medium
8399,ta_801f93cda162,mistik restaurant medium
8400,ta_d9e69903d392,the breather medium
8401,ta_d54689285d3d,juzz dezi medium
8402,ta_2760a531ea6a,toufan cafeteria medium
8403,ta_e87b2d361e5d,green city corner cafeteria medium
8404,ta_f5df696fce51,balle balle medium
8405,ta_37668650d553,tambura medium
8406,ta_11d92cde0e3b,foodmax house italian medium
8407,ta_e77d127907fd,al yamaha medium
8408,ta_6982a35a0110,wadi al tayebat medium
8409,ta_f61729485258,malanadu medium
8410,ta_7c73cfa23593,rifa medium
8411,ta_561dffab84a5,surroor restaurant medium
8412,ta_6bb12d654429,82 dinner medium
8413,ta_f2277de952b6,fiesta world express medium
8414,ta_a914cdca213a,al hind al sharqia medium
8415,ta_a3e4c0137abe,palace cafeteria medium
8416,ta_6755ba54b70a,mohd. abul medium
8417,ta_987a87b00389,al thawash cafeteria medium
8418,ta_f4a20534c36f,abdul rahman al suwaidi restaurant medium
8419,ta_ae3c65f9190a,ibrahim abdulla ghanim medium
8420,ta_404ae0f99d6e,saleh abdullah mohammad medium
8421,ta_4e4ea80d0fe9,al hajaj medium
8422,ta_b3d239c6ffe8,honeyz medium
8423,ta_ba6dcc1c4711,khalil al shaer cafeteria medium
8424,ta_9793cef67d99,daily meals medium
8425,ta_18aa0f8b9dc5,jowhara al khair medium
8426,ta_4145e647f1bb,shams medium
8427,ta_d28b4572b3c0,nad al sheba medium
8428,ta_1c9f834be873,bin thani cafeteria medium
8429,ta_75c6a55e12b2,al khusaiba medium
8430,ta_1c770cda5e09,scantic medium
8431,ta_14fbdcc275da,sports athletic medium
8432,ta_f9f32f035dc8,al wasel garden cafeteria medium
8433,ta_751c113aa362,madina flowers medium
8434,ta_58df8fb12550,al muntazahat medium
8435,ta_181df158ddb1,base llc medium
8436,ta_67a4213289a3,al banoon medium
8437,ta_b59a98a68a69,dar zayed medium
8438,ta_f99fdf8d6714,deluxe food medium
8439,ta_d939c7c1c5f3,sambosa house medium
8440,ta_6d4cad90bb29,rauf sweets restaurant medium
8441,ta_3bf72e1f5fb2,shamsa restaurant & cafeteria medium
8442,ta_fdf12f27d9d7,dalh & fanjan cafe medium
8443,ta_a6224c1dc0f3,hasan kashif medium
8444,ta_8f240d0d1bea,gliato italian medium
8445,ta_38371fb40a27,abdul rauf medium
8446,ta_8d1a964d7092,al khayal cafeteria medium
8447,ta_9105ee19ae6c,mahar cafeteria medium
8448,ta_a32e56047a10,sari nusa medium
8449,ta_f5477040129c,badr al zaman medium
8450,ta_89136c8a2608,nachos house mexcian grill mexican fastfood medium
8451,ta_46a5eb8f8cdb,one o one medium
8452,ta_059210598c50,africana home medium
8453,ta_34b10665cc00,minas medium
8454,ta_bc2b33d5782b,zaiq medium
8455,ta_b8d2cea01383,new lanka medium
8456,ta_bd71f4083b8c,cafe fiesta zone medium
8457,ta_95c4147cc8df,al azhar medium
8458,ta_1e98eb85b538,spf medium
8459,ta_f3c59f8449b5,jericoh medium
8460,ta_0535beee45eb,public cook medium
8461,ta_cde8faf55eff,al barsha star medium
8462,ta_1dc688d0eedf,royal pot medium
8463,ta_87bc74c3d192,shams al barsha medium
8464,ta_8440a701f6a7,grmash medium
8465,ta_53e94a318950,marwa medium
8466,ta_0df556f579c4,coffee planet medium
8467,ta_b5c7825f2c3e,brunai medium
8468,ta_450384ea9a1d,al hamar gulf medium
8469,ta_e22345dda420,lyndas medium
8470,ta_7d5b472e556a,al marzooq cafeteria medium
8471,ta_bf9d90cdb477,fairouz west/east medium
8472,ta_8e944a04331c,al zayzafoon medium
8473,ta_8e2cc5ce22b6,adarsh delux medium
8474,ta_8b2f0317c2e3,balaji bhavan medium
8475,ta_497daf3fb379,al omair medium
8476,ta_4b3d4e602bb6,wheels medium
8477,ta_8bf7409e29f5,arcodia medium
8478,ta_66bf6c24a3d6,layali al karama medium
8479,ta_f5eeaf92356c,bharani kabab medium
8480,ta_fb893dbf92b8,icreame medium
8481,ta_c1a76945bfe3,desi hut medium
8482,ta_8a00310f1878,al rubbiya medium
8483,ta_f9e54a61c0b0,breadline medium
8484,ta_95c01f0f7477,khana waana medium
8485,ta_4e8b2d2bb56d,noor al jazeera cafeteria medium
8486,ta_9d7f90e506c4,aces shawarma fastfood medium
8487,ta_7d82dd6c3fe5,ahbab medium
8488,ta_73ce0eb6afba,mr. kadak cafeteria medium
8489,ta_3fb5685633c7,noble star medium
8490,ta_aae48742b3c0,eat it medium
8491,ta_ff516591305f,amal abu kedra medium
8492,ta_a4801edf359f,lahore city medium
8493,ta_aba64e233416,wadi rahma medium
8494,ta_6ece2af79674,al khoor medium
8495,ta_40913ec18eaa,tuwar medium
8496,ta_57b80d219bfe,al haj cafeteria medium
8497,ta_17cc62f3f8dd,cafe au lait cafe medium
8498,ta_d3368c50fa91,mars restaurant medium
8499,ta_de6aec8a6be1,cars and care medium
8500,ta_8580d8e45d45,fruit land cafeteria medium
8501,ta_cfcca8680487,berwaz medium
8502,ta_23ceb0f3007e,saaki medium
8503,ta_2d322891945f,ice & spice medium
8504,ta_155aea2a528f,al shafa medium
8505,ta_0550f7896b58,mixology medium
8506,ta_471c668c1be3,mozan restaurant medium
8507,ta_3cb416059819,xqueezit medium
8508,ta_364f77ff27c0,lala zar medium
8509,ta_8be1338e2c8c,go nuts medium
8510,ta_bb37e046f255,noor al safaa cafeteria medium
8511,ta_b886604309d3,table of taste medium
8512,ta_3b415bcd2aed,red pepper medium
8513,ta_09da402a6eb9,hawk eye medium
8514,ta_8d48b8c99b77,boo ajil medium
8515,ta_b15e708defe2,al reem al khadar medium
8516,ta_8c6cb9df66a7,al khaleej al latheethah medium
8517,ta_9cbb5cd924c9,al shahama cafe medium
8518,ta_f70fcfbad0c5,shams al aseel cafeteria medium
8519,ta_9d2cef82344b,al masa cafeteria medium
8520,ta_fac9c079c9c6,highlight medium
8521,ta_6e69bae40da3,royal land medium
8522,ta_72aee30647ff,hawaa al wedian medium
8523,ta_56ff2669621c,tasty food medium
8524,ta_6443e2f13484,ard al khaleej al mandi restaurant medium
8525,ta_82291522648d,niti medium
8526,ta_2dcc16ee4ab7,mumthaz broast medium
8527,ta_38f4451a59cd,lonal cafe medium
8528,ta_060564c2ce30,saquelle medium
8529,ta_e04697e600b0,kapadia medium
8530,ta_2386e87d06c5,4s-everyday healthy dining healthy medium
8531,ta_3d6c15925082,roll corner medium
8532,ta_ed017ae31c01,lanah medium
8533,ta_365b06e2d117,akawi medium
8534,ta_3b988831fc4a,golden muthu medium
8535,ta_2fe7b8e7fca5,tea star cafeteria cafe medium
